index,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex,address,famsize,Pstatus,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,target
0,1.0487545200578818,-1.3351388774836377,-1.196857380443667,0.5701437058425972,0.0802255832458408,-0.3788728576039003,0.081941865165473,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,1.3433694825283005,0.984769143154961,0.4284413239244402,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5756620262340022
1,-0.5735097119907645,-0.4617194965361284,-0.2927421546176689,1.8774429101483503,0.0802255832458408,-0.3788728576039003,0.081941865165473,0.7862157032441842,1.5219114502619848,-0.5483718659020945,-1.0083904598927085,0.2883747646622004,0.0132601903882697,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2696309256365349
2,-0.5735097119907645,1.2851192653588903,1.5154882970343273,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,0.081941865165473,-2.024350668983056,-0.16951522885415,1.616504891659218,2.127289463335303,0.984769143154961,0.4284413239244402,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5756620262340022
3,2.6710187521065283,-0.4617194965361284,-1.196857380443667,0.5701437058425972,0.0802255832458408,-0.3788728576039003,-3.018192033594917,-1.0874952115739762,-0.16951522885415,-0.5483718659020945,-0.2244704790857055,-1.1044139923233205,0.8436224574606107,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0364001749609323
4,1.0487545200578818,0.411699884411381,0.6113730712083292,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,-0.9514361010879904,-1.0874952115739762,0.6761981107039174,0.5340665128785618,1.3433694825283005,0.2883747646622004,1.2588035909967812,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5756620262340022
5,-0.5735097119907645,-0.4617194965361284,-1.196857380443667,-0.7371554984631558,-1.0946910229997,-0.3788728576039003,1.1153198314189363,0.7862157032441842,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,0.984769143154961,-0.4019209431479007,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.1877242274289368
6,-1.3846418280150876,-0.4617194965361284,-0.2927421546176689,0.5701437058425972,1.2551421894913817,-0.3788728576039003,1.1153198314189363,-0.1506397541648959,-1.015228568412217,-0.5483718659020945,-1.0083904598927085,0.2883747646622004,-0.8171020766840712,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6484623761558668
7,-0.5735097119907645,0.411699884411381,0.6113730712083292,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,-1.9848140673414536,-0.1506397541648959,1.5219114502619848,-0.5483718659020945,1.3433694825283005,-0.40801961383056,0.4284413239244402,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3424312755583996
8,-0.5735097119907645,-0.4617194965361284,-0.2927421546176689,1.8774429101483503,-1.0946910229997,-0.3788728576039003,0.081941865165473,-1.0874952115739762,-1.015228568412217,-0.5483718659020945,-0.2244704790857055,-0.40801961383056,0.0132601903882697,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2696309256365349
9,0.2376224040335586,-0.4617194965361284,-0.2927421546176689,-0.7371554984631558,-1.0946910229997,1.324179393407691,-3.018192033594917,-1.0874952115739762,-1.8609419079702847,0.5340665128785618,0.5594495017212974,0.984769143154961,-0.8171020766840712,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-3.6359730322086743
10,-0.5735097119907645,1.2851192653588903,1.5154882970343273,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,0.081941865165473,-0.1506397541648959,0.6761981107039174,-0.5483718659020945,-0.2244704790857055,-0.40801961383056,0.0132601903882697,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.1877242274289368
11,0.2376224040335586,1.2851192653588903,1.5154882970343273,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,1.1153198314189363,-1.0874952115739762,1.5219114502619848,-0.5483718659020945,-1.0083904598927085,0.984769143154961,-0.8171020766840712,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2605245773508014
12,0.2376224040335586,1.2851192653588903,0.6113730712083292,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,-0.9514361010879904,0.7862157032441842,1.5219114502619848,0.5340665128785618,1.3433694825283005,-1.8008083708160811,2.504346991605293,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5756620262340022
13,1.0487545200578818,-0.4617194965361284,-1.196857380443667,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,0.081941865165473,-1.0874952115739762,1.5219114502619848,-0.5483718659020945,-0.2244704790857055,-1.8008083708160811,0.8436224574606107,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.954493476753334
14,-0.5735097119907645,0.411699884411381,0.6113730712083292,-0.7371554984631558,1.2551421894913817,-0.3788728576039003,1.1153198314189363,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,0.984769143154961,0.0132601903882697,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6484623761558668
15,0.2376224040335586,1.2851192653588903,-1.196857380443667,-0.7371554984631558,-1.0946910229997,-0.3788728576039003,0.081941865165473,-1.0874952115739762,-0.16951522885415,-0.5483718659020945,-0.2244704790857055,0.984769143154961,-0.6095115099159859,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6484623761558668
16,0.2376224040335586,1.2851192653588903,-0.2927421546176689,0.5701437058425972,0.0802255832458408,-0.3788728576039003,0.081941865165473,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,-0.2244704790857055,0.2883747646622004,-0.8171020766840712,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.872586778545736
17,1.0487545200578818,1.2851192653588903,1.5154882970343273,0.5701437058425972,0.0802255832458408,-0.3788728576039003,0.081941865165473,-0.1506397541648959,0.6761981107039174,-0.5483718659020945,-1.0083904598927085,-0.40801961383056,0.0132601903882697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.2696309256365349
18,1.0487545200578818,-0.4617194965361284,-1.196857380443667,-0.7371554984631558,1.2551421894913817,-0.3788728576039003,0.081941865165473,-1.0874952115739762,0.6761981107039174,-0.5483718659020945,0.5594495017212974,-1.1044139923233205,-0.8171020766840712,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.954493476753334
19,-1.3846418280150876,1.2851192653588903,-0.2927421546176689,-0.7371554984631558,2.4300587957369224,-0.3788728576039003,-0.9514361010879904,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,-0.40801961383056,-0.8171020766840712,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5756620262340022
20,-0.5735097119907645,-1.3351388774836377,-1.196857380443667,0.5701437058425972,-1.0946910229997,-0.3788728576039003,0.081941865165473,-0.1506397541648959,-1.015228568412217,-0.5483718659020945,1.3433694825283005,0.984769143154961,-0.4019209431479007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3424312755583996
21,-1.3846418280150876,1.2851192653588903,1.5154882970343273,-0.7371554984631558,-1.0946910229997,-0.3788728576039003,1.1153198314189363,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,0.984769143154961,-0.4019209431479007,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0364001749609323
22,-0.5735097119907645,-1.3351388774836377,-1.196857380443667,3.184742114454103,2.4300587957369224,-0.3788728576039003,0.081941865165473,-0.1506397541648959,-1.015228568412217,-0.5483718659020945,-1.0083904598927085,-1.8008083708160811,-0.8171020766840712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3424312755583996
23,-1.3846418280150876,1.2851192653588903,1.5154882970343273,3.184742114454103,2.4300587957369224,-0.3788728576039003,-3.018192033594917,-0.1506397541648959,1.5219114502619848,1.616504891659218,2.127289463335303,-1.8008083708160811,0.8436224574606107,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.2696309256365349
24,-0.5735097119907645,1.2851192653588903,1.5154882970343273,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,0.081941865165473,1.7230711606532645,-1.015228568412217,-0.5483718659020945,-0.2244704790857055,-0.40801961383056,-0.8171020766840712,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2696309256365349
25,1.0487545200578818,0.411699884411381,0.6113730712083292,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,0.081941865165473,-2.024350668983056,0.6761981107039174,-0.5483718659020945,-1.0083904598927085,-0.40801961383056,0.8436224574606107,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6484623761558668
26,1.0487545200578818,1.2851192653588903,0.6113730712083292,-0.7371554984631558,1.2551421894913817,-0.3788728576039003,1.1153198314189363,0.7862157032441842,1.5219114502619848,0.5340665128785618,0.5594495017212974,0.984769143154961,-0.8171020766840712,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6484623761558668
27,1.0487545200578818,-0.4617194965361284,-0.2927421546176689,0.5701437058425972,0.0802255832458408,-0.3788728576039003,0.081941865165473,-0.1506397541648959,1.5219114502619848,-0.5483718659020945,-1.0083904598927085,-1.8008083708160811,-0.4019209431479007,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6484623761558668
28,2.6710187521065283,0.411699884411381,-0.2927421546176689,-0.7371554984631558,-1.0946910229997,3.0272316444192824,1.1153198314189363,1.7230711606532645,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,0.984769143154961,-0.8171020766840712,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.954493476753334
29,-0.5735097119907645,-0.4617194965361284,-1.196857380443667,0.5701437058425972,0.0802255832458408,-0.3788728576039003,1.1153198314189363,-1.0874952115739762,-1.8609419079702847,-0.5483718659020945,-1.0083904598927085,-1.1044139923233205,-0.8171020766840712,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-3.6359730322086743
30,-0.5735097119907645,-0.4617194965361284,-0.2927421546176689,0.5701437058425972,0.0802255832458408,1.324179393407691,0.081941865165473,0.7862157032441842,0.6761981107039174,0.5340665128785618,0.5594495017212974,0.984769143154961,-0.4019209431479007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0364001749609323
31,0.2376224040335586,-1.3351388774836377,-1.196857380443667,-0.7371554984631558,1.2551421894913817,-0.3788728576039003,0.081941865165473,-0.1506397541648959,-0.16951522885415,-0.5483718659020945,-1.0083904598927085,-0.40801961383056,-0.8171020766840712,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6484623761558668
32,1.0487545200578818,-0.4617194965361284,-0.2927421546176689,-0.7371554984631558,0.0802255832458408,-0.3788728576039003,1.1153198314189363,1.7230711606532645,0.6761981107039174,1.616504891659218,2.127289463335303,-1.1044139923233205,2.504346991605293,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1877242274289368
